CTC_hyrdo_seq_2F_5,3
CTC_hyrdo_seq_2F_6,3
CTC_hyrdo_seq_2F_7,3
CTC_hyrdo_seq_2F_8,3
CTC_hyrdo_seq_2F_9,3
CTC_hyrdo_seq_2F_10,3
CTC_hyrdo_seq_2F_11,3
CTC_hyrdo_seq_2F_12,3
CTC_hyrdo_seq_2F_13,3
CTC_hyrdo_seq_2F_14,3
CTC_hyrdo_seq_2F_15,3
CTC_hyrdo_seq_2F_16,3
CTC_hyrdo_seq_2F_17,3
CTC_hyrdo_seq_2F_18,3
CTC_hyrdo_seq_2F_19,3
CTC_hyrdo_seq_2F_20,3
CTC_hyrdo_seq_2F_21,3
CTC_hyrdo_seq_2F_22,3
CTC_hyrdo_seq_2F_23,3
CTC_hyrdo_seq_2F_24,3
CTC_hyrdo_seq_2F_25,3
CTC_hyrdo_seq_2F_26,3
CTC_hyrdo_seq_2F_27,3
CTC_hyrdo_seq_2F_28,3
CTC_hyrdo_seq_2F_29,3
CTC_hyrdo_seq_2F_30,3
CTC_hyrdo_seq_2F_31,3
CTC_hyrdo_seq_2F_32,3
CTC_hyrdo_seq_2F_33,3
CTC_hyrdo_seq_2F_34,3
CTC_hyrdo_seq_2F_35,3
CTC_hyrdo_seq_2F_36,3
CTC_hyrdo_seq_2F_37,3
CTC_hyrdo_seq_2F_38,3
CTC_hyrdo_seq_2F_39,3
CTC_hyrdo_seq_2F_40,3
CTC_hyrdo_seq_2F_41,3
CTC_hyrdo_seq_2F_42,3
CTC_hyrdo_seq_2F_43,3
CTC_hyrdo_seq_2F_44,3
CTC_hyrdo_seq_2F_45,3
CTC_hyrdo_seq_2F_46,3
CTC_hyrdo_seq_2F_47,3
CTC_hyrdo_seq_2F_48,3
CTC_hyrdo_seq_2F_49,3
CTC_hyrdo_seq_2F_50,3
CTC_hyrdo_seq_2F_51,3
CTC_hyrdo_seq_2F_52,3
CTC_hyrdo_seq_2F_53,3
CTC_hyrdo_seq_2F_54,3
CTC_hyrdo_seq_2F_55,3
CTC_hyrdo_seq_2F_56,3
CTC_hyrdo_seq_2F_57,3
CTC_hyrdo_seq_2F_58,3
CTC_hyrdo_seq_2F_59,3
CTC_hyrdo_seq_2F_60,3
CTC_hyrdo_seq_2F_61,3
CTC_hyrdo_seq_2F_62,3
CTC_hyrdo_seq_2F_63,3
CTC_hyrdo_seq_2F_64,3
CTC_hyrdo_seq_2F_65,3
CTC_hyrdo_seq_2F_66,3
CTC_hyrdo_seq_2F_67,3
CTC_hyrdo_seq_2F_68,3
CTC_hyrdo_seq_2F_69,3
CTC_hyrdo_seq_2F_70,3
CTC_hyrdo_seq_2F_71,3
CTC_hyrdo_seq_2F_72,3
CTC_hyrdo_seq_2F_73,3
CTC_hyrdo_seq_2F_74,3
CTC_hyrdo_seq_2F_75,3
CTC_hyrdo_seq_2F_76,3
CTC_hyrdo_seq_2F_77,3
CTC_hyrdo_seq_2F_78,3
CTC_hyrdo_seq_2F_79,3
CTC_hyrdo_seq_2F_80,3
CTC_hyrdo_seq_2F_81,3
CTC_hyrdo_seq_2F_82,3
CTC_hyrdo_seq_2F_83,3
CTC_hyrdo_seq_2F_84,3
CTC_hyrdo_seq_2F_85,3
CTC_hyrdo_seq_2F_86,3
CTC_hyrdo_seq_2F_87,3
CTC_hyrdo_seq_2F_88,3
CTC_hyrdo_seq_2F_89,3
CTC_hyrdo_seq_2F_90,3
CTC_hyrdo_seq_2F_91,3
CTC_hyrdo_seq_2F_92,3
CTC_hyrdo_seq_2F_93,3
CTC_hyrdo_seq_2F_94,3
CTC_hyrdo_seq_2F_95,3
CTC_hyrdo_seq_2F_96,3
CTC_hyrdo_seq_2F_97,3
CTC_hyrdo_seq_2F_98,3
CTC_hyrdo_seq_2F_99,3
CTC_hyrdo_seq_2F_100,3
CTC_hyrdo_seq_2F_101,3
CTC_hyrdo_seq_2F_102,3
CTC_hyrdo_seq_2F_103,3
CTC_hyrdo_seq_2F_104,3
CTC_hyrdo_seq_2F_105,3
CTC_hyrdo_seq_2F_106,3
CTC_hyrdo_seq_2F_107,3
CTC_hyrdo_seq_2F_108,3
CTC_hyrdo_seq_2F_109,3
CTC_hyrdo_seq_2F_110,3
CTC_hyrdo_seq_2F_111,3
CTC_hyrdo_seq_2F_112,3
CTC_hyrdo_seq_2F_113,3
CTC_hyrdo_seq_2F_114,3
CTC_hyrdo_seq_2F_115,3
CTC_hyrdo_seq_2F_116,3
CTC_hyrdo_seq_2F_117,3
CTC_hyrdo_seq_2F_118,3
CTC_hyrdo_seq_2F_119,3
CTC_hyrdo_seq_2F_120,3
CTC_hyrdo_seq_2F_121,3
CTC_hyrdo_seq_2F_122,3
CTC_hyrdo_seq_2F_123,3
CTC_hyrdo_seq_2F_124,3
CTC_hyrdo_seq_2G_1,2
CTC_hyrdo_seq_2G_2,2
CTC_hyrdo_seq_2G_3,3
CTC_hyrdo_seq_2G_4,2
CTC_hyrdo_seq_2G_5,2
CTC_hyrdo_seq_2G_6,2
CTC_hyrdo_seq_2G_7,3
CTC_hyrdo_seq_2G_8,2
CTC_hyrdo_seq_2G_9,2
CTC_hyrdo_seq_2G_10,2
CTC_hyrdo_seq_2G_11,2
CTC_hyrdo_seq_2G_12,2
CTC_hyrdo_seq_2G_13,2
CTC_hyrdo_seq_2G_14,2
CTC_hyrdo_seq_2G_15,2
CTC_hyrdo_seq_2G_16,2
CTC_hyrdo_seq_2G_17,2
CTC_hyrdo_seq_2G_18,2
CTC_hyrdo_seq_2G_19,2
CTC_hyrdo_seq_2G_20,3
CTC_hyrdo_seq_2G_21,2
CTC_hyrdo_seq_2G_22,2
CTC_hyrdo_seq_2G_23,2
CTC_hyrdo_seq_2G_24,2
CTC_hyrdo_seq_2G_25,2
CTC_hyrdo_seq_2G_26,2
CTC_hyrdo_seq_2G_27,2
CTC_hyrdo_seq_2G_28,2
